date,date_str,annee,mois,zone,cote,swh_mean,swh_min,swh_max_value,swh_std,swh_max_absolu,n_points,etat_mer_satellite,score_risque_vague
2018-02-02,2018-02,2018,2,CAP D'AMBRE A TOAMASINA,EST,2.4923024920967173e+36,0.8512610506504351,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,16,Tres forte,10.0
2018-02-02,2018-02,2018,2,CAP D'AMBRE A MAHANORO,EST,3.3230699894622897e+36,0.15623221434941587,9.969209968386869e+36,4.699530647812588e+36,9.969209968386869e+36,27,Tres forte,10.0
2018-02-02,2018-02,2018,2,MAHANORO AU CAP SAINTE MARIE,SUD-EST,4.3199909863009766e+36,1.4262540468542162,9.969209968386869e+36,4.940098691549738e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-02-02,2018-02,2018,2,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.9846049841934345e+36,1.1813574365918535,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,40,Tres forte,10.0
2018-02-02,2018-02,2018,2,CAP D'AMBRE A BESALAMPY,NORD-OUEST,3.3230699894622897e+36,0.15623221434941587,9.969209968386869e+36,4.699530647812588e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-02-02,2018-02,2018,2,BESALAMPY A MOROMBE,OUEST,4.43075998594972e+36,0.3357164511181184,9.969209968386869e+36,4.953740260284793e+36,9.969209968386869e+36,18,Tres forte,10.0
2018-02-02,2018-02,2018,2,MOROMBE AU CAP SAINTE MARIE,SUD-OUEST,5.316911983139664e+36,0.9104856289372681,9.969209968386869e+36,4.973515749135352e+36,9.969209968386869e+36,15,Tres forte,10.0
2018-02-02,2018-02,2018,2,CAP D'AMBRE A ANTALAHA,NORD-EST,2.4923024920967173e+36,0.15623221434941587,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-02-02,2018-02,2018,2,ANTALAHA A TOAMASINA,EST,2.4923024920967173e+36,1.1425102931612257,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,8,Tres forte,10.0
2018-02-02,2018-02,2018,2,TOAMASINA A MANANJARY,EST,4.9846049841934345e+36,1.1813574365918535,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-02-02,2018-02,2018,2,MANANJARY A TAOLAGNARO,SUD-EST,4.153837486827862e+36,1.5854490302279047,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-02-02,2018-02,2018,2,NOSY BE ET ENVIRONS,NORD-OUEST,0.4436445427292468,0.15623221434941587,0.7509853491112383,0.2178964362337226,1.3100917824928637,4,Calme,0.9
2018-03-02,2018-03,2018,3,CAP D'AMBRE A TOAMASINA,EST,2.4923024920967173e+36,1.3535546278965496,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,16,Tres forte,10.0
2018-03-02,2018-03,2018,3,CAP D'AMBRE A MAHANORO,EST,3.3230699894622897e+36,0.4273028095566018,9.969209968386869e+36,4.699530647812588e+36,9.969209968386869e+36,27,Tres forte,10.0
2018-03-02,2018-03,2018,3,MAHANORO AU CAP SAINTE MARIE,SUD-EST,3.9876839873547476e+36,1.577204123948658,9.969209968386869e+36,4.8838955122430895e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-03-02,2018-03,2018,3,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.735374734983763e+36,1.577204123948658,9.969209968386869e+36,4.978370328865151e+36,9.969209968386869e+36,40,Tres forte,10.0
2018-03-02,2018-03,2018,3,CAP D'AMBRE A BESALAMPY,NORD-OUEST,3.6553769884085187e+36,0.4273028095566018,9.969209968386869e+36,4.804106554154232e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-03-02,2018-03,2018,3,BESALAMPY A MOROMBE,OUEST,4.43075998594972e+36,0.5745493534446987,9.969209968386869e+36,4.953740260284793e+36,9.969209968386869e+36,18,Tres forte,10.0
2018-03-02,2018-03,2018,3,MOROMBE AU CAP SAINTE MARIE,SUD-OUEST,5.316911983139664e+36,0.8901934162430126,9.969209968386869e+36,4.973515749135352e+36,9.969209968386869e+36,15,Tres forte,10.0
2018-03-02,2018-03,2018,3,CAP D'AMBRE A ANTALAHA,NORD-EST,2.4923024920967173e+36,0.4273028095566018,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-03-02,2018-03,2018,3,ANTALAHA A TOAMASINA,EST,2.4923024920967173e+36,2.109681531931199,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,8,Tres forte,10.0
2018-03-02,2018-03,2018,3,TOAMASINA A MANANJARY,EST,4.153837486827862e+36,2.0881847188817586,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-03-02,2018-03,2018,3,MANANJARY A TAOLAGNARO,SUD-EST,4.153837486827862e+36,1.577204123948658,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-03-02,2018-03,2018,3,NOSY BE ET ENVIRONS,NORD-OUEST,0.8913627231081904,0.4273028095566018,1.2069738455347967,0.28988041987158264,2.4943238895386655,4,Peu agitee,1.8
2018-04-02,2018-04,2018,4,CAP D'AMBRE A TOAMASINA,EST,1.869226869072538e+36,1.4058224188048967,9.969209968386869e+36,3.8911060186368346e+36,9.969209968386869e+36,16,Tres forte,10.0
2018-04-02,2018-04,2018,4,CAP D'AMBRE A MAHANORO,EST,2.9538399906331465e+36,0.4817704652043922,9.969209968386869e+36,4.55217315019718e+36,9.969209968386869e+36,27,Tres forte,10.0
2018-04-02,2018-04,2018,4,MAHANORO AU CAP SAINTE MARIE,SUD-EST,3.9876839873547476e+36,1.925022629917865,9.969209968386869e+36,4.8838955122430895e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-04-02,2018-04,2018,4,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.735374734983763e+36,1.7093223758490033,9.969209968386869e+36,4.978370328865151e+36,9.969209968386869e+36,40,Tres forte,10.0
2018-04-02,2018-04,2018,4,CAP D'AMBRE A BESALAMPY,NORD-OUEST,3.3230699894622897e+36,0.4817704652043922,9.969209968386869e+36,4.699530647812588e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-04-02,2018-04,2018,4,BESALAMPY A MOROMBE,OUEST,4.43075998594972e+36,0.4292002132961462,9.969209968386869e+36,4.953740260284793e+36,9.969209968386869e+36,18,Tres forte,10.0
2018-04-02,2018-04,2018,4,MOROMBE AU CAP SAINTE MARIE,SUD-OUEST,5.316911983139664e+36,0.7890635352441424,9.969209968386869e+36,4.973515749135352e+36,9.969209968386869e+36,15,Tres forte,10.0
2018-04-02,2018-04,2018,4,CAP D'AMBRE A ANTALAHA,NORD-EST,2.4923024920967173e+36,0.4817704652043922,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-04-02,2018-04,2018,4,ANTALAHA A TOAMASINA,EST,1.2461512460483586e+36,1.5470878040345397,9.969209968386869e+36,3.297006293017218e+36,9.969209968386869e+36,8,Tres forte,10.0
2018-04-02,2018-04,2018,4,TOAMASINA A MANANJARY,EST,4.153837486827862e+36,1.7093223758490033,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-04-02,2018-04,2018,4,MANANJARY A TAOLAGNARO,SUD-EST,4.153837486827862e+36,2.02219349237388,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-04-02,2018-04,2018,4,NOSY BE ET ENVIRONS,NORD-OUEST,0.6783766140679721,0.4817704652043922,0.9008261266428946,0.15000874023112176,1.247530223652658,4,Peu agitee,1.4
2018-05-02,2018-05,2018,5,CAP D'AMBRE A TOAMASINA,EST,1.2461512460483586e+36,0.843812937013954,9.969209968386869e+36,3.297006293017218e+36,9.969209968386869e+36,16,Tres forte,10.0
2018-05-02,2018-05,2018,5,CAP D'AMBRE A MAHANORO,EST,2.584609991804003e+36,0.43351896457271577,9.969209968386869e+36,4.3687882627739794e+36,9.969209968386869e+36,27,Tres forte,10.0
2018-05-02,2018-05,2018,5,MAHANORO AU CAP SAINTE MARIE,SUD-EST,3.9876839873547476e+36,1.428740878568087,9.969209968386869e+36,4.8838955122430895e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-05-02,2018-05,2018,5,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.735374734983763e+36,1.428740878568087,9.969209968386869e+36,4.978370328865151e+36,9.969209968386869e+36,40,Tres forte,10.0
2018-05-02,2018-05,2018,5,CAP D'AMBRE A BESALAMPY,NORD-OUEST,2.990762990516061e+36,0.43351896457271577,9.969209968386869e+36,4.5684659299041145e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-05-02,2018-05,2018,5,BESALAMPY A MOROMBE,OUEST,4.43075998594972e+36,0.9224020956163066,9.969209968386869e+36,4.953740260284793e+36,9.969209968386869e+36,18,Tres forte,10.0
2018-05-02,2018-05,2018,5,MOROMBE AU CAP SAINTE MARIE,SUD-OUEST,5.316911983139664e+36,1.3067410322085,9.969209968386869e+36,4.973515749135352e+36,9.969209968386869e+36,15,Tres forte,10.0
2018-05-02,2018-05,2018,5,CAP D'AMBRE A ANTALAHA,NORD-EST,2.4923024920967173e+36,0.43351896457271577,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-05-02,2018-05,2018,5,ANTALAHA A TOAMASINA,EST,1.5726046006812133,0.843812937013954,1.9616702003786497,0.312600401215384,2.6665067772918354,8,Agitee,3.1
2018-05-02,2018-05,2018,5,TOAMASINA A MANANJARY,EST,4.153837486827862e+36,1.428740878568087,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-05-02,2018-05,2018,5,MANANJARY A TAOLAGNARO,SUD-EST,4.153837486827862e+36,1.894661656177696,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-05-02,2018-05,2018,5,NOSY BE ET ENVIRONS,NORD-OUEST,0.7064093561014217,0.43351896457271577,1.195181573186455,0.29089576636921205,1.525103534314223,4,Peu agitee,1.4
2018-06-02,2018-06,2018,6,CAP D'AMBRE A TOAMASINA,EST,1.2461512460483586e+36,1.0282987334110987,9.969209968386869e+36,3.297006293017218e+36,9.969209968386869e+36,16,Tres forte,10.0
2018-06-02,2018-06,2018,6,CAP D'AMBRE A MAHANORO,EST,2.9538399906331465e+36,0.37921783895330474,9.969209968386869e+36,4.55217315019718e+36,9.969209968386869e+36,27,Tres forte,10.0
2018-06-02,2018-06,2018,6,MAHANORO AU CAP SAINTE MARIE,SUD-EST,3.9876839873547476e+36,1.582640232338197,9.969209968386869e+36,4.8838955122430895e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-06-02,2018-06,2018,6,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.9846049841934345e+36,1.582640232338197,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,40,Tres forte,10.0
2018-06-02,2018-06,2018,6,CAP D'AMBRE A BESALAMPY,NORD-OUEST,2.990762990516061e+36,0.37921783895330474,9.969209968386869e+36,4.5684659299041145e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-06-02,2018-06,2018,6,BESALAMPY A MOROMBE,OUEST,4.43075998594972e+36,0.6991147965358337,9.969209968386869e+36,4.953740260284793e+36,9.969209968386869e+36,18,Tres forte,10.0
2018-06-02,2018-06,2018,6,MOROMBE AU CAP SAINTE MARIE,SUD-OUEST,5.316911983139664e+36,1.0649992488646536,9.969209968386869e+36,4.973515749135352e+36,9.969209968386869e+36,15,Tres forte,10.0
2018-06-02,2018-06,2018,6,CAP D'AMBRE A ANTALAHA,NORD-EST,1.6615349947311448e+36,0.37921783895330474,9.969209968386869e+36,3.715305195213595e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-06-02,2018-06,2018,6,ANTALAHA A TOAMASINA,EST,1.2461512460483586e+36,1.0282987334110987,9.969209968386869e+36,3.297006293017218e+36,9.969209968386869e+36,8,Tres forte,10.0
2018-06-02,2018-06,2018,6,TOAMASINA A MANANJARY,EST,4.9846049841934345e+36,1.582640232338197,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-06-02,2018-06,2018,6,MANANJARY A TAOLAGNARO,SUD-EST,4.153837486827862e+36,1.7203523960805411,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-06-02,2018-06,2018,6,NOSY BE ET ENVIRONS,NORD-OUEST,0.8185153112580518,0.37921783895330474,1.2184869065244963,0.29801936788619743,1.8843078246139289,4,Peu agitee,1.6
2018-07-02,2018-07,2018,7,CAP D'AMBRE A TOAMASINA,EST,1.2461512460483586e+36,1.2278200759108278,9.969209968386869e+36,3.297006293017218e+36,9.969209968386869e+36,16,Tres forte,10.0
2018-07-02,2018-07,2018,7,CAP D'AMBRE A MAHANORO,EST,2.9538399906331465e+36,0.5123118517691104,9.969209968386869e+36,4.55217315019718e+36,9.969209968386869e+36,27,Tres forte,10.0
2018-07-02,2018-07,2018,7,MAHANORO AU CAP SAINTE MARIE,SUD-EST,3.9876839873547476e+36,1.8084800388524123,9.969209968386869e+36,4.8838955122430895e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-07-02,2018-07,2018,7,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.9846049841934345e+36,1.8084800388524123,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,40,Tres forte,10.0
2018-07-02,2018-07,2018,7,CAP D'AMBRE A BESALAMPY,NORD-OUEST,2.990762990516061e+36,0.5123118517691104,9.969209968386869e+36,4.5684659299041145e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-07-02,2018-07,2018,7,BESALAMPY A MOROMBE,OUEST,3.8769149877060044e+36,0.8418982587058021,9.969209968386869e+36,4.8599701357238515e+36,9.969209968386869e+36,18,Tres forte,10.0
2018-07-02,2018-07,2018,7,MOROMBE AU CAP SAINTE MARIE,SUD-OUEST,5.316911983139664e+36,1.0809865230498068,9.969209968386869e+36,4.973515749135352e+36,9.969209968386869e+36,15,Tres forte,10.0
2018-07-02,2018-07,2018,7,CAP D'AMBRE A ANTALAHA,NORD-EST,1.6615349947311448e+36,0.5123118517691104,9.969209968386869e+36,3.715305195213595e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-07-02,2018-07,2018,7,ANTALAHA A TOAMASINA,EST,1.2461512460483586e+36,1.2278200759108278,9.969209968386869e+36,3.297006293017218e+36,9.969209968386869e+36,8,Tres forte,10.0
2018-07-02,2018-07,2018,7,TOAMASINA A MANANJARY,EST,4.9846049841934345e+36,2.262064706473104,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-07-02,2018-07,2018,7,MANANJARY A TAOLAGNARO,SUD-EST,4.153837486827862e+36,1.8084800388524123,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-07-02,2018-07,2018,7,NOSY BE ET ENVIRONS,NORD-OUEST,0.9509759805587472,0.5123118517691104,1.3468791659666863,0.2981534850489307,1.8557609510683872,4,Peu agitee,1.9
2018-08-02,2018-08,2018,8,CAP D'AMBRE A TOAMASINA,EST,1.2461512460483586e+36,0.9110112814100237,9.969209968386869e+36,3.297006293017218e+36,9.969209968386869e+36,16,Tres forte,10.0
2018-08-02,2018-08,2018,8,CAP D'AMBRE A MAHANORO,EST,2.9538399906331465e+36,0.590246627363504,9.969209968386869e+36,4.55217315019718e+36,9.969209968386869e+36,27,Tres forte,10.0
2018-08-02,2018-08,2018,8,MAHANORO AU CAP SAINTE MARIE,SUD-EST,3.9876839873547476e+36,1.45362312725359,9.969209968386869e+36,4.8838955122430895e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-08-02,2018-08,2018,8,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.9846049841934345e+36,1.45362312725359,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,40,Tres forte,10.0
2018-08-02,2018-08,2018,8,CAP D'AMBRE A BESALAMPY,NORD-OUEST,2.990762990516061e+36,0.590246627363504,9.969209968386869e+36,4.5684659299041145e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-08-02,2018-08,2018,8,BESALAMPY A MOROMBE,OUEST,4.43075998594972e+36,0.5280703733298409,9.969209968386869e+36,4.953740260284793e+36,9.969209968386869e+36,18,Tres forte,10.0
2018-08-02,2018-08,2018,8,MOROMBE AU CAP SAINTE MARIE,SUD-OUEST,5.316911983139664e+36,1.3461611541403913,9.969209968386869e+36,4.973515749135352e+36,9.969209968386869e+36,15,Tres forte,10.0
2018-08-02,2018-08,2018,8,CAP D'AMBRE A ANTALAHA,NORD-EST,2.4923024920967173e+36,0.590246627363504,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-08-02,2018-08,2018,8,ANTALAHA A TOAMASINA,EST,1.7990200875670053,0.9110112814100237,2.2240332266524776,0.4374823676803112,3.2215703696778455,8,Agitee,3.6
2018-08-02,2018-08,2018,8,TOAMASINA A MANANJARY,EST,4.9846049841934345e+36,1.45362312725359,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-08-02,2018-08,2018,8,MANANJARY A TAOLAGNARO,SUD-EST,4.153837486827862e+36,1.7451586100878818,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-08-02,2018-08,2018,8,NOSY BE ET ENVIRONS,NORD-OUEST,0.9003001268017881,0.590246627363504,1.3113547093363644,0.2728471322209434,1.8506937103572834,4,Peu agitee,1.8
2018-09-02,2018-09,2018,9,CAP D'AMBRE A TOAMASINA,EST,1.2461512460483586e+36,0.766457077604618,9.969209968386869e+36,3.297006293017218e+36,9.969209968386869e+36,16,Tres forte,10.0
2018-09-02,2018-09,2018,9,CAP D'AMBRE A MAHANORO,EST,2.9538399906331465e+36,0.5246629734699506,9.969209968386869e+36,4.55217315019718e+36,9.969209968386869e+36,27,Tres forte,10.0
2018-09-02,2018-09,2018,9,MAHANORO AU CAP SAINTE MARIE,SUD-EST,3.9876839873547476e+36,1.714026184620101,9.969209968386869e+36,4.8838955122430895e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-09-02,2018-09,2018,9,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.9846049841934345e+36,1.4877536161359681,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,40,Tres forte,10.0
2018-09-02,2018-09,2018,9,CAP D'AMBRE A BESALAMPY,NORD-OUEST,2.990762990516061e+36,0.5140267475219686,9.969209968386869e+36,4.5684659299041145e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-09-02,2018-09,2018,9,BESALAMPY A MOROMBE,OUEST,4.43075998594972e+36,0.5412732746001976,9.969209968386869e+36,4.953740260284793e+36,9.969209968386869e+36,18,Tres forte,10.0
2018-09-02,2018-09,2018,9,MOROMBE AU CAP SAINTE MARIE,SUD-OUEST,5.316911983139664e+36,0.7717373431941881,9.969209968386869e+36,4.973515749135352e+36,9.969209968386869e+36,15,Tres forte,10.0
2018-09-02,2018-09,2018,9,CAP D'AMBRE A ANTALAHA,NORD-EST,2.4923024920967173e+36,0.5246629734699506,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-09-02,2018-09,2018,9,ANTALAHA A TOAMASINA,EST,1.681011278082636,0.766457077604618,2.0890926539819574,0.40100422869419117,2.575588618563621,8,Agitee,3.4
2018-09-02,2018-09,2018,9,TOAMASINA A MANANJARY,EST,4.9846049841934345e+36,1.4877536161359681,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-09-02,2018-09,2018,9,MANANJARY A TAOLAGNARO,SUD-EST,4.153837486827862e+36,1.7361895365993165,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-09-02,2018-09,2018,9,NOSY BE ET ENVIRONS,NORD-OUEST,0.9335758098938499,0.5246629734699506,1.2944624128101254,0.28440266884310883,2.413625317412288,4,Peu agitee,1.9
2018-10-02,2018-10,2018,10,CAP D'AMBRE A TOAMASINA,EST,2.4923024920967173e+36,1.6520259254975194,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,16,Tres forte,10.0
2018-10-02,2018-10,2018,10,CAP D'AMBRE A MAHANORO,EST,3.692299988291433e+36,0.6025841338682473,9.969209968386869e+36,4.814170192879844e+36,9.969209968386869e+36,27,Tres forte,10.0
2018-10-02,2018-10,2018,10,MAHANORO AU CAP SAINTE MARIE,SUD-EST,3.9876839873547476e+36,1.2827503827312783,9.969209968386869e+36,4.8838955122430895e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-10-02,2018-10,2018,10,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.9846049841934345e+36,1.2827503827312783,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,40,Tres forte,10.0
2018-10-02,2018-10,2018,10,CAP D'AMBRE A BESALAMPY,NORD-OUEST,3.6553769884085187e+36,0.6025841338682473,9.969209968386869e+36,4.804106554154232e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-10-02,2018-10,2018,10,BESALAMPY A MOROMBE,OUEST,4.43075998594972e+36,0.5781704433188797,9.969209968386869e+36,4.953740260284793e+36,9.969209968386869e+36,18,Tres forte,10.0
2018-10-02,2018-10,2018,10,MOROMBE AU CAP SAINTE MARIE,SUD-OUEST,5.316911983139664e+36,1.3409573642323274,9.969209968386869e+36,4.973515749135352e+36,9.969209968386869e+36,15,Tres forte,10.0
2018-10-02,2018-10,2018,10,CAP D'AMBRE A ANTALAHA,NORD-EST,2.4923024920967173e+36,0.6025841338682473,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-10-02,2018-10,2018,10,ANTALAHA A TOAMASINA,EST,2.4923024920967173e+36,1.6520259254975194,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,8,Tres forte,10.0
2018-10-02,2018-10,2018,10,TOAMASINA A MANANJARY,EST,4.9846049841934345e+36,1.642771931630935,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-10-02,2018-10,2018,10,MANANJARY A TAOLAGNARO,SUD-EST,4.153837486827862e+36,1.2827503827312783,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-10-02,2018-10,2018,10,NOSY BE ET ENVIRONS,NORD-OUEST,1.009799599029875,0.6025841338682473,1.4606250237835805,0.3178592104725745,2.6062077619299173,4,Peu agitee,2.0
2018-11-02,2018-11,2018,11,CAP D'AMBRE A TOAMASINA,EST,2.4923024920967173e+36,1.2709782451468123,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,16,Tres forte,10.0
2018-11-02,2018-11,2018,11,CAP D'AMBRE A MAHANORO,EST,3.3230699894622897e+36,0.5071636069401848,9.969209968386869e+36,4.699530647812588e+36,9.969209968386869e+36,27,Tres forte,10.0
2018-11-02,2018-11,2018,11,MAHANORO AU CAP SAINTE MARIE,SUD-EST,4.3199909863009766e+36,1.1916601354300476,9.969209968386869e+36,4.940098691549738e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-11-02,2018-11,2018,11,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.9846049841934345e+36,1.0798568583936414,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,40,Tres forte,10.0
2018-11-02,2018-11,2018,11,CAP D'AMBRE A BESALAMPY,NORD-OUEST,3.6553769884085187e+36,0.5071636069401848,9.969209968386869e+36,4.804106554154232e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-11-02,2018-11,2018,11,BESALAMPY A MOROMBE,OUEST,5.53844998243715e+36,0.8589517472153585,9.969209968386869e+36,4.953740260284793e+36,9.969209968386869e+36,18,Tres forte,10.0
2018-11-02,2018-11,2018,11,MOROMBE AU CAP SAINTE MARIE,SUD-OUEST,5.316911983139664e+36,1.1079328009974496,9.969209968386869e+36,4.973515749135352e+36,9.969209968386869e+36,15,Tres forte,10.0
2018-11-02,2018-11,2018,11,CAP D'AMBRE A ANTALAHA,NORD-EST,2.4923024920967173e+36,0.5071636069401848,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-11-02,2018-11,2018,11,ANTALAHA A TOAMASINA,EST,2.4923024920967173e+36,1.2777725317302058,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,8,Tres forte,10.0
2018-11-02,2018-11,2018,11,TOAMASINA A MANANJARY,EST,4.153837486827862e+36,1.0798568583936414,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-11-02,2018-11,2018,11,MANANJARY A TAOLAGNARO,SUD-EST,4.9846049841934345e+36,1.1916601354300476,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-11-02,2018-11,2018,11,NOSY BE ET ENVIRONS,NORD-OUEST,0.6828989602804845,0.5071636069401848,0.9161783792331192,0.1756324317011871,1.284809875933917,4,Peu agitee,1.4
2018-12-02,2018-12,2018,12,CAP D'AMBRE A TOAMASINA,EST,1.2461512460483586e+36,0.8905747197668663,9.969209968386869e+36,3.297006293017218e+36,9.969209968386869e+36,16,Tres forte,10.0
2018-12-02,2018-12,2018,12,CAP D'AMBRE A MAHANORO,EST,2.584609991804003e+36,0.48646785843833107,9.969209968386869e+36,4.3687882627739794e+36,9.969209968386869e+36,27,Tres forte,10.0
2018-12-02,2018-12,2018,12,MAHANORO AU CAP SAINTE MARIE,SUD-EST,3.9876839873547476e+36,1.2235679751626405,9.969209968386869e+36,4.8838955122430895e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-12-02,2018-12,2018,12,TOAMASINA AU CAP SAINTE MARIE,EST-SUD,4.735374734983763e+36,1.2235679751626405,9.969209968386869e+36,4.978370328865151e+36,9.969209968386869e+36,40,Tres forte,10.0
2018-12-02,2018-12,2018,12,CAP D'AMBRE A BESALAMPY,NORD-OUEST,2.990762990516061e+36,0.4305635894274119,9.969209968386869e+36,4.5684659299041145e+36,9.969209968386869e+36,30,Tres forte,10.0
2018-12-02,2018-12,2018,12,BESALAMPY A MOROMBE,OUEST,4.9846049841934345e+36,0.3597487614725386,9.969209968386869e+36,4.9846049841934345e+36,9.969209968386869e+36,18,Tres forte,10.0
2018-12-02,2018-12,2018,12,MOROMBE AU CAP SAINTE MARIE,SUD-OUEST,5.316911983139664e+36,1.0578418052627792,9.969209968386869e+36,4.973515749135352e+36,9.969209968386869e+36,15,Tres forte,10.0
2018-12-02,2018-12,2018,12,CAP D'AMBRE A ANTALAHA,NORD-EST,2.4923024920967173e+36,0.48646785843833107,9.969209968386869e+36,4.3167945441420447e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-12-02,2018-12,2018,12,ANTALAHA A TOAMASINA,EST,1.576239739645439,0.8905747197668663,1.9131475230384791,0.3473231329634606,2.22706044602261,8,Agitee,3.2
2018-12-02,2018-12,2018,12,TOAMASINA A MANANJARY,EST,4.153837486827862e+36,1.4372690043733605,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
2018-12-02,2018-12,2018,12,MANANJARY A TAOLAGNARO,SUD-EST,4.153837486827862e+36,1.2235679751626405,9.969209968386869e+36,4.9148867956207265e+36,9.969209968386869e+36,12,Tres forte,10.0
