vent_vitesse_min,vent_vitesse_max,vent_rafales,vent_direction_deg,mer_score_min,mer_score_max,mer_hauteur_min,mer_hauteur_max,temps_precipitation,temps_orage,temps_visibilite_reduite,temps_clair,temps_nuageux,temps_score_danger,score_risque,annee,mois,jour,jour_semaine,jour_annee,saison_cyclonique,weekend,mois_sin,mois_cos,jour_annee_sin,jour_annee_cos,zone_AMPANIHY A TAOLAGNARO,zone_ANTALAHA A FARAFANGANA,zone_ANTALAHA A MAHANORO,zone_ANTALAHA A MANANJARY,zone_ANTALAHA A TAOLAGNARO,zone_ANTALAHA A TOAMASINA,zone_ANTALAHA AU CAP SAINTE-MARIE,zone_AVIS DE GRAND FRAIS ASSOCIE A LA DEPRESSION TROPICALE ENTRE TOAMASINA,zone_AVIS DE GRAND FRAIS ASSOCIE A LA DEPRESSION TROPICALE ENTRE TOAMASINA ET VATOMANDRY,zone_BELNA' BESALAMPY A MOROMBE,zone_BESALAMPY A MOROMBE,zone_BESALAMPY A TOLIARA,zone_CAP D'AMBRE A ANTALAHA,zone_CAP D'AMBRE A BESALAMPY,zone_CAP D'AMBRE A CAP EST,zone_CAP D'AMBRE A MAHANORO,zone_CAP D'AMBRE A MAINTIRANO,zone_CAP D'AMBRE A MANANJARY,zone_CAP D'AMBRE A SAINTE-MARIE,zone_CAP D'AMBRE A TOAMASINA,zone_CAP D'AMBRE ANTALAHA,zone_CAP EST A MAHANORO,zone_CAP EST A TAOLAGNARO,zone_CAP SAINT ANDRE A ANALALAVA,zone_CAP SAINTE MARIE AU CAP ST VINCENT,zone_CAP SAINTE-MARIE A TAOLAGNARO,zone_CAP ST VINCENT AU CAP SAINT ANDRE,zone_FARAFANGANA A TAOLAGNARO,zone_FARAFANGANA AU CAP SAINTE-MARIE,zone_GRAND FRAIS AU VOISINAGE DE TAOLAGNARO,zone_GRAND FRAIS AU VOISINAGE DU CAP D'AMBRE,zone_GRAND FRAIS AU VOISINAGE DU CAP SAINTE-MARIE,zone_LOCALEMENT GRAND FRAIS AU SUD DE TAOLAGNARO,zone_MAHANORO A CAP SAINTE-MARIE,zone_MAHANORO A TAOLAGNARO,zone_MAHANORO AU CAP SAINTE-MARIE,zone_MAINTIRANO AU CAP SAINTE-MARIE,zone_MANANJARAY A TAOLAGNARO,zone_MANANJARY A CAP SAINTE-MARIE,zone_MANANJARY A TAOLAGNARO,zone_MANANJARY AU CAP SAINTE-MARIE,zone_MOROMBE A CAP SAINTE-MARIE,zone_MOROMBE A TAOLAGNARO,zone_MOROMBE AU CAP SAINTE-MARIE,zone_MOROMBE AU TAOLAGNARO,zone_SAINTE-MARIE A MAHANORO,zone_SAINTE-MARIE A MANANJARY,zone_SAINTE-MARIE A TAOLAGNARO,zone_SAINTE-MARIE AU CAP SAINTE-MARIE,zone_TAOLAGNARO AU CAP SAINTE MARIE,zone_TOAMASINA A TAOLAGNARO,zone_TOAMASINA AU CAP SAINTE-MARIE,zone_TOAMASINA AU TAOLAGNARO,zone_TOLIARA A TAOLAGNARO,zone_TOLIARA AU CAP SAINTE-MARIE,vent_amplitude,vent_moyen,mer_amplitude,mer_moyenne,vent_fort,vent_violent,rafales_fortes,mer_agitee,mer_forte,vent_vitesse_max_lag1,vent_vitesse_max_trend,mer_hauteur_max_lag1,mer_hauteur_max_trend,score_risque_lag1,score_risque_trend,vent_moyen_lag1,vent_moyen_trend,incident
5.0,10.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,25,2019,11,25,0,329,1,0,-0.5000000000000004,0.8660254037844384,-0.5808002734538013,0.8140460935082175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,10.0,0.0,2.5,0.0,25.0,0.0,7.5,0.0,1
10.0,15.0,30.0,135.0,4.0,5.0,0.5,2.5,1,0,0,0,0,1,13,2022,4,23,5,113,1,1,0.8660254037844387,-0.4999999999999998,0.9307239310379795,-0.36572252349726897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,1,1,0,15.0,0.0,2.5,0.0,26.0,-13.0,12.5,0.0,0
15.0,20.0,20.0,180.0,4.0,5.0,0.5,1.3,0,0,0,1,0,0,35,2019,10,28,0,301,0,0,-0.8660254037844386,0.5000000000000001,-0.8919813464595487,0.45207220393230374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5.0,17.5,0.8,0.9,0,0,0,1,0,10.0,10.0,1.3,0.0,25.0,10.0,7.5,10.0,0
10.0,15.0,20.0,135.0,4.0,5.0,0.5,2.5,1,0,0,0,0,1,23,2020,11,26,3,331,1,0,-0.5000000000000004,0.8660254037844384,-0.5524353131676203,0.8335557718385695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,23.0,0.0,12.5,0.0,0
10.0,15.0,15.0,180.0,5.0,6.0,1.25,4.0,1,1,0,0,0,4,37,2020,12,10,3,345,1,0,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.75,2.625,0,0,0,1,1,15.0,0.0,4.0,0.0,28.0,9.0,12.5,0.0,0
10.0,15.0,20.0,90.0,3.0,5.0,0.1,2.5,1,0,0,0,1,1,23,2020,11,23,0,328,1,0,-0.5000000000000004,0.8660254037844384,-0.594726686960764,0.8039279618328208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.4,1.3,0,0,0,1,0,15.0,0.0,2.5,0.0,20.0,3.0,12.5,0.0,0
10.0,15.0,20.0,90.0,5.0,6.0,1.25,4.0,0,0,0,0,0,0,25,2019,12,16,0,350,1,0,-2.4492935982947064e-16,1.0,-0.2553532951161881,0.9668478136052773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.75,2.625,0,0,0,1,1,15.0,0.0,4.0,0.0,25.0,0.0,12.5,0.0,0
5.0,10.0,25.0,90.0,5.0,6.0,1.25,2.3,0,0,0,0,0,0,35,2019,12,13,4,347,1,0,-2.4492935982947064e-16,1.0,-0.3049212246562894,0.9523775757303973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,1.0499999999999998,1.775,0,0,0,1,1,10.0,0.0,2.5,-0.20000000000000018,25.0,10.0,7.5,0.0,0
10.0,15.0,20.0,90.0,4.0,6.0,0.5,4.0,0,0,0,1,1,0,25,2019,10,22,1,295,0,0,-0.8660254037844386,0.5000000000000001,-0.9338372288229252,0.35769823883312546,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,3.5,2.25,0,0,0,1,1,15.0,0.0,2.5,1.5,23.0,2.0,12.5,0.0,0
10.0,15.0,25.0,90.0,4.0,5.0,0.5,2.5,1,1,0,0,0,7,35,2019,12,24,1,358,1,0,-2.4492935982947064e-16,1.0,-0.12020804489935275,0.9927487224577402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,10.0,5.0,2.5,0.0,25.0,10.0,7.5,5.0,0
5.0,10.0,15.0,90.0,4.0,5.0,0.5,2.5,1,0,0,0,0,2,11,2020,1,8,2,8,1,0,0.49999999999999994,0.8660254037844387,0.13727877211326478,0.9905324521322229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,15.0,-5.0,2.5,0.0,20.0,-9.0,12.5,-5.0,0
5.0,10.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,5,2020,1,15,2,15,1,0,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,10.0,0.0,2.5,0.0,37.0,-32.0,7.5,0.0,0
5.0,10.0,15.0,90.0,4.0,5.0,0.5,2.5,1,1,0,1,1,4,37,2020,1,14,1,14,1,0,0.49999999999999994,0.8660254037844387,0.2386727660059501,0.9711000518829505,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,10.0,0.0,4.0,-1.5,30.0,7.0,7.5,0.0,0
10.0,15.0,15.0,135.0,4.0,5.0,0.5,2.5,0,0,0,0,1,0,20,2020,11,18,2,323,1,0,-0.5000000000000004,0.8660254037844384,-0.661634618242279,0.749826401204568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,25.0,-5.0,12.5,0.0,0
10.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,1,0,0,0,2019,12,4,2,338,1,0,-2.4492935982947064e-16,1.0,-0.4482293417404106,0.893918596519257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,20.0,-5.0,4.0,-1.5,45.0,-45.0,15.0,-2.5,0
10.0,15.0,20.0,180.0,4.0,5.0,0.5,1.4,0,0,0,0,0,0,30,2019,12,20,4,354,1,0,-2.4492935982947064e-16,1.0,-0.1882267098432439,0.9821256058680006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,0.8999999999999999,0.95,0,0,0,1,0,25.0,-10.0,2.3,-0.8999999999999999,45.0,-15.0,22.5,-10.0,0
10.0,15.0,30.0,135.0,4.0,5.0,0.5,2.5,1,0,0,0,0,1,13,2022,7,22,4,203,0,0,-0.4999999999999997,-0.8660254037844388,-0.3456123126707333,-0.9383773917408642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,1,1,0,15.0,0.0,2.5,0.0,16.0,-3.0,12.5,0.0,1
10.0,15.0,20.0,90.0,5.0,6.0,1.25,4.0,1,0,0,1,0,1,28,2020,12,9,2,344,1,0,-2.4492935982947064e-16,1.0,-0.35367612217637207,0.935367949313148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.75,2.625,0,0,0,1,1,15.0,0.0,4.0,0.0,35.0,-7.0,12.5,0.0,1
10.0,15.0,25.0,180.0,4.0,5.0,0.5,2.5,1,1,0,0,0,4,17,2022,2,14,0,45,1,0,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,20.0,-3.0,12.5,0.0,0
10.0,15.0,20.0,180.0,5.0,5.0,1.25,2.5,1,1,0,0,0,4,32,2020,12,9,2,344,1,0,-2.4492935982947064e-16,1.0,-0.35367612217637207,0.935367949313148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,20.0,12.0,12.5,0.0,1
10.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,30,2020,1,4,5,4,1,1,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,20.0,-5.0,4.0,-1.5,50.0,-20.0,17.5,-5.0,1
5.0,10.0,20.0,0.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,25,2020,1,6,0,6,1,0,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,15.0,-5.0,2.5,0.0,30.0,-5.0,12.5,-5.0,0
5.0,10.0,20.0,0.0,5.0,6.0,1.25,4.0,0,0,0,1,0,0,30,2019,10,30,2,303,0,0,-0.8660254037844386,0.5000000000000001,-0.8758917051442433,0.48250774176121763,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.75,2.625,0,0,0,1,1,20.0,-10.0,4.0,0.0,40.0,-10.0,17.5,-10.0,0
10.0,15.0,15.0,90.0,5.0,5.0,1.25,2.5,1,0,0,0,0,1,23,2022,10,27,3,300,0,0,-0.8660254037844386,0.5000000000000001,-0.8996308696522434,0.4366512319560638,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,26.0,-3.0,12.5,0.0,0
15.0,20.0,25.0,135.0,4.0,6.0,0.5,1.0,0,0,0,0,0,0,45,2019,10,31,3,304,0,0,-0.8660254037844386,0.5000000000000001,-0.8674563547295971,0.4975132889071803,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,17.5,0.5,0.75,0,0,0,1,1,20.0,0.0,2.5,-1.5,50.0,-5.0,17.5,0.0,0
10.0,15.0,20.0,135.0,5.0,5.0,1.25,2.5,1,0,0,0,0,2,26,2021,1,4,0,4,1,0,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,37.0,-11.0,12.5,0.0,0
15.0,15.0,20.0,180.0,4.0,5.0,0.5,1.5,0,0,0,1,1,0,30,2019,10,4,4,277,0,0,-0.8660254037844386,0.5000000000000001,-0.9984354211555643,0.05591699010060302,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,15.0,1.0,1.0,0,0,0,1,0,10.0,5.0,1.0,0.5,25.0,5.0,7.5,7.5,1
5.0,10.0,20.0,90.0,4.0,5.0,0.5,2.5,1,0,0,0,0,2,31,2020,1,6,0,6,1,0,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,20.0,-10.0,2.5,0.0,35.0,-4.0,17.5,-10.0,0
10.0,15.0,15.0,90.0,5.0,5.0,1.25,2.5,1,0,0,0,0,1,23,2022,10,28,4,301,0,0,-0.8660254037844386,0.5000000000000001,-0.8919813464595487,0.45207220393230374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,23.0,0.0,12.5,0.0,0
10.0,15.0,25.0,0.0,5.0,5.0,1.25,2.5,1,1,0,0,0,4,37,2020,11,30,0,335,1,0,-0.5000000000000004,0.8660254037844384,-0.49377555015997737,0.8695893893466109,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,23.0,14.0,12.5,0.0,0
5.0,10.0,15.0,90.0,3.0,5.0,0.1,2.5,0,0,0,0,0,0,25,2020,2,1,5,32,1,1,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.4,1.3,0,0,0,1,0,15.0,-5.0,2.5,0.0,38.0,-13.0,12.5,-5.0,0
10.0,15.0,20.0,135.0,5.0,5.0,1.25,2.5,0,0,0,0,1,0,20,2021,11,16,1,320,1,0,-0.5000000000000004,0.8660254037844384,-0.6994583270516471,0.7146733860429609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,20.0,0.0,12.5,0.0,0
5.0,10.0,20.0,90.0,4.0,6.0,0.5,4.0,0,0,0,0,0,0,30,2020,1,4,5,4,1,1,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,3.5,2.25,0,0,0,1,1,15.0,-5.0,2.5,1.5,26.0,4.0,12.5,-5.0,1
15.0,20.0,20.0,90.0,3.0,5.0,0.1,2.5,0,0,0,1,1,0,35,2019,9,23,0,266,0,0,-1.0,-1.8369701987210297e-16,-0.9911140639934546,-0.13301470653419636,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,17.5,2.4,1.3,0,0,0,1,0,15.0,5.0,4.0,-1.5,40.0,-5.0,12.5,5.0,1
10.0,15.0,25.0,135.0,4.0,5.0,0.5,2.5,1,0,0,0,0,2,11,2022,7,16,5,197,0,1,-0.4999999999999997,-0.8660254037844388,-0.24702218048093527,-0.9690098257244063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,28.0,-17.0,12.5,0.0,1
10.0,15.0,20.0,90.0,5.0,5.0,1.25,2.5,0,0,0,0,1,0,20,2019,10,2,2,275,0,0,-0.8660254037844386,0.5000000000000001,-0.9997685019798909,0.021516097436222233,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,20.0,-5.0,4.0,-1.5,45.0,-25.0,17.5,-5.0,0
5.0,10.0,15.0,0.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,5,2019,11,26,1,330,1,0,-0.5000000000000004,0.8660254037844384,-0.5667017562911184,0.8239230057575536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,10.0,0.0,0.5,2.0,15.0,-10.0,7.5,0.0,0
15.0,20.0,30.0,135.0,5.0,6.0,1.25,3.2,0,0,0,0,0,0,50,2019,9,7,5,250,0,1,-1.0,-1.8369701987210297e-16,-0.9175836260593934,-0.3975428142825566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,17.5,1.9500000000000002,2.225,0,0,1,1,1,25.0,-5.0,6.0,-2.8,60.0,-10.0,22.5,-5.0,0
5.0,10.0,20.0,180.0,5.0,5.0,1.25,2.5,0,0,0,1,0,0,25,2020,2,6,3,37,1,0,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5.0,7.5,1.25,1.875,0,0,0,1,0,10.0,0.0,2.5,0.0,25.0,0.0,7.5,0.0,0
10.0,15.0,20.0,180.0,3.0,5.0,0.1,0.5,0,0,0,1,1,0,30,2019,9,28,5,271,0,1,-1.0,-1.8369701987210297e-16,-0.9988797155850335,-0.04732138832243232,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,0.4,0.3,0,0,0,1,0,10.0,5.0,4.0,-3.5,30.0,0.0,7.5,5.0,1
10.0,15.0,20.0,45.0,5.0,5.0,1.25,2.5,1,0,0,0,0,1,23,2020,12,20,6,355,1,1,-2.4492935982947064e-16,1.0,-0.1712931441814778,0.9852201067560606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,4.0,-1.5,25.0,-2.0,12.5,0.0,0
5.0,10.0,15.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,25,2019,11,18,0,322,1,0,-0.5000000000000004,0.8660254037844384,-0.6744436188329457,0.7383263540031063,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,10.0,0.0,2.5,0.0,5.0,20.0,7.5,0.0,0
10.0,15.0,30.0,90.0,5.0,6.0,1.25,4.0,0,0,0,1,1,0,35,2020,11,23,0,328,1,0,-0.5000000000000004,0.8660254037844384,-0.594726686960764,0.8039279618328208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.0,12.5,2.75,2.625,0,0,1,1,1,15.0,0.0,2.5,1.5,20.0,15.0,12.5,0.0,0
10.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,1,0,0,0,0,1,33,2020,2,18,1,49,1,0,0.8660254037844386,0.5000000000000001,0.7469720876965552,0.6648553979642865,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,42.0,-9.0,12.5,0.0,0
5.0,10.0,20.0,90.0,5.0,6.0,1.25,4.0,0,0,0,0,1,0,30,2019,11,5,1,309,1,0,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.75,2.625,0,0,0,1,1,15.0,-5.0,2.5,1.5,30.0,0.0,10.0,-2.5,0
