date,vent_vitesse_min_min,vent_vitesse_min_mean,vent_vitesse_max_max,vent_vitesse_max_mean,vent_rafales_max,vent_rafales_mean,vent_direction_deg_max,vent_direction_deg_mean,mer_score_min_min,mer_score_min_mean,mer_score_max_max,mer_score_max_mean,mer_hauteur_min_min,mer_hauteur_min_mean,mer_hauteur_max_max,mer_hauteur_max_mean,temps_precipitation_max,temps_precipitation_mean,temps_orage_max,temps_orage_mean,temps_visibilite_reduite_min,temps_visibilite_reduite_mean,temps_clair_min,temps_clair_mean,temps_nuageux_max,temps_nuageux_mean,temps_score_danger_max,temps_score_danger_mean,score_risque_max,score_risque_mean,date_only,incident,annee,mois,jour,jour_semaine,jour_annee,saison_cyclonique,weekend,mois_sin,mois_cos,vent_amplitude,vent_moyen,rafales_fortes,mer_hauteur_moy,mer_amplitude,nb_conditions_defavorables,score_meteo_max
2022-04-12,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,31,31.0,2022-04-12,0,2022,4,12,1,102,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,2.0,31.0
2022-04-15,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,11,11.0,2022-04-15,0,2022,4,15,4,105,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.625,2.25,2.0,11.0
2022-04-19,5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,6,6.0,2022-04-19,0,2022,4,19,1,109,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.625,2.25,2.0,6.0
2022-04-20,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,32,32.0,2022-04-20,1,2022,4,20,2,110,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,4.0,32.0
2022-04-21,5.0,8.75,20.0,14.0,25.0,22.5,0.0,0.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,1,1.0,0,0.0,1,1.0,0,0.0,4,4.0,32,32.0,2022-04-21,1,2022,4,21,3,111,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,4.0,32.0
2022-04-22,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,26,26.0,2022-04-22,0,2022,4,22,4,112,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,2.0,26.0
2022-04-23,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,13,13.0,2022-04-23,0,2022,4,23,5,113,1,1,0.8660254037844387,-0.4999999999999998,15.0,11.375,1,1.625,2.25,2.0,13.0
2022-04-24,5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,6,6.0,2022-04-24,0,2022,4,24,6,114,1,1,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.625,2.25,2.0,6.0
2022-04-26,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,5.0,5.0,6.0,6.0,1.25,1.25,4.0,4.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,25,25.0,2022-04-26,1,2022,4,26,1,116,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,2.625,2.75,0.0,25.0
2022-04-27,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,3,3.0,2022-04-27,0,2022,4,27,2,117,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.625,2.25,2.0,3.0
2022-04-30,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,23,23.0,2022-04-30,0,2022,4,30,5,120,1,1,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,2.0,23.0
2022-05-02,5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-05-02,0,2022,5,2,0,122,0,0,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.875,1.25,0.0,20.0
2022-05-03,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,36,36.0,2022-05-03,0,2022,5,3,1,123,0,0,0.49999999999999994,-0.8660254037844387,15.0,11.375,1,1.875,1.25,2.0,36.0
2022-05-04,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,36,36.0,2022-05-04,0,2022,5,4,2,124,0,0,0.49999999999999994,-0.8660254037844387,15.0,11.375,1,1.875,1.25,2.0,36.0
2022-05-06,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,36,36.0,2022-05-06,0,2022,5,6,4,126,0,0,0.49999999999999994,-0.8660254037844387,15.0,11.375,1,1.875,1.25,2.0,36.0
2022-05-07,5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,3,3.0,2022-05-07,0,2022,5,7,5,127,0,1,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.625,2.25,2.0,3.0
2022-05-08,5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,3,3.0,2022-05-08,0,2022,5,8,6,128,0,1,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.625,2.25,2.0,3.0
2022-05-10,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-05-10,0,2022,5,10,1,130,0,0,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.875,1.25,0.0,20.0
2022-05-12,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,3,3.0,2022-05-12,0,2022,5,12,3,132,0,0,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.625,2.25,2.0,3.0
2022-05-16,5.0,8.75,20.0,14.0,25.0,25.0,180.0,180.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,11,11.0,2022-05-16,0,2022,5,16,0,136,0,0,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.625,2.25,2.0,11.0
2022-05-17,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,16,16.0,2022-05-17,0,2022,5,17,1,137,0,0,0.49999999999999994,-0.8660254037844387,15.0,11.375,1,1.625,2.25,2.0,16.0
2022-05-20,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,8,8.0,2022-05-20,0,2022,5,20,4,140,0,0,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.625,2.25,2.0,8.0
2022-05-21,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,1,1.0,1,1.0,2,2.0,26,26.0,2022-05-21,0,2022,5,21,5,141,0,1,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.875,1.25,2.0,26.0
2022-05-22,5.0,8.75,20.0,14.0,25.0,25.0,135.0,67.5,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,11,8.0,2022-05-22,0,2022,5,22,6,142,0,1,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.625,2.25,1.5,11.0
2022-05-24,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,25.0,2022-05-24,0,2022,5,24,1,144,0,0,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.875,1.25,0.0,25.0
2022-05-25,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,2022-05-25,0,2022,5,25,2,145,0,0,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.625,2.25,0.0,0.0
2022-05-29,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,2022-05-29,0,2022,5,29,6,149,0,1,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.625,2.25,0.0,0.0
2022-05-30,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,2022-05-30,0,2022,5,30,0,150,0,0,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.625,2.25,0.0,0.0
2022-05-31,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,26,26.0,2022-05-31,1,2022,5,31,1,151,0,0,0.49999999999999994,-0.8660254037844387,15.0,11.375,0,1.875,1.25,2.0,26.0
2022-06-01,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,26,26.0,2022-06-01,0,2022,6,1,2,152,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,0,1.875,1.25,2.0,26.0
2022-06-02,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,11,11.0,2022-06-02,1,2022,6,2,3,153,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,0,1.625,2.25,2.0,11.0
2022-06-04,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,8,8.0,2022-06-04,0,2022,6,4,5,155,0,1,1.2246467991473532e-16,-1.0,15.0,11.375,0,1.625,2.25,2.0,8.0
2022-06-07,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,31,31.0,2022-06-07,1,2022,6,7,1,158,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,0,1.875,1.25,2.0,31.0
2022-06-08,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,23,23.0,2022-06-08,0,2022,6,8,2,159,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,0,1.875,1.25,2.0,23.0
2022-06-10,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,6,6.0,2022-06-10,0,2022,6,10,4,161,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,0,1.625,2.25,2.0,6.0
2022-06-11,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,6,6.0,2022-06-11,1,2022,6,11,5,162,0,1,1.2246467991473532e-16,-1.0,15.0,11.375,0,1.625,2.25,2.0,6.0
2022-06-13,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,6,6.0,2022-06-13,0,2022,6,13,0,164,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,0,1.625,2.25,2.0,6.0
2022-06-15,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,26,26.0,2022-06-15,0,2022,6,15,2,166,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,0,1.875,1.25,2.0,26.0
2022-06-16,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,26,26.0,2022-06-16,0,2022,6,16,3,167,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,0,1.875,1.25,2.0,26.0
2022-06-17,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.0,2.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,23,23.0,2022-06-17,0,2022,6,17,4,168,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,0,1.625,0.75,2.0,23.0
2022-06-18,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,26,26.0,2022-06-18,0,2022,6,18,5,169,0,1,1.2246467991473532e-16,-1.0,15.0,11.375,0,1.875,1.25,2.0,26.0
2022-06-21,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,6.0,6.0,6.0,6.0,2.5,2.5,3.0,3.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,41,41.0,2022-06-21,0,2022,6,21,1,172,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,1,2.75,0.5,2.0,41.0
2022-06-22,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,16,16.0,2022-06-22,0,2022,6,22,2,173,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,1,1.625,2.25,2.0,16.0
2022-06-24,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,6.0,6.0,6.0,6.0,2.5,2.5,4.0,4.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,31,31.0,2022-06-24,0,2022,6,24,4,175,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,0,3.25,1.5,2.0,31.0
2022-06-25,5.0,8.75,20.0,14.0,33.0,33.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,16,16.0,2022-06-25,0,2022,6,25,5,176,0,1,1.2246467991473532e-16,-1.0,15.0,11.375,1,1.625,2.25,2.0,16.0
2022-06-29,5.0,8.75,20.0,14.0,33.0,33.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,13,13.0,2022-06-29,1,2022,6,29,2,180,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,1,1.625,2.25,2.0,13.0
2022-06-30,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,6.0,6.0,6.0,6.0,2.5,2.5,4.0,4.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,31,31.0,2022-06-30,0,2022,6,30,3,181,0,0,1.2246467991473532e-16,-1.0,15.0,11.375,0,3.25,1.5,2.0,31.0
2022-07-03,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,6.0,6.0,6.0,6.0,2.5,2.5,4.0,4.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,41,41.0,2022-07-03,1,2022,7,3,6,184,0,1,-0.4999999999999997,-0.8660254037844388,15.0,11.375,1,3.25,1.5,2.0,41.0
2022-07-08,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,6.0,6.0,6.0,6.0,2.5,2.5,4.0,4.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,38,38.0,2022-07-08,0,2022,7,8,4,189,0,0,-0.4999999999999997,-0.8660254037844388,15.0,11.375,1,3.25,1.5,2.0,38.0
2022-07-11,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,6.0,6.0,6.0,6.0,2.5,2.5,4.0,4.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,38,38.0,2022-07-11,0,2022,7,11,0,192,0,0,-0.4999999999999997,-0.8660254037844388,15.0,11.375,1,3.25,1.5,2.0,38.0
2022-07-12,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,6.0,6.0,6.0,6.0,2.5,2.5,4.0,4.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,41,41.0,2022-07-12,0,2022,7,12,1,193,0,0,-0.4999999999999997,-0.8660254037844388,15.0,11.375,1,3.25,1.5,2.0,41.0
2022-07-15,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,28,28.0,2022-07-15,0,2022,7,15,4,196,0,0,-0.4999999999999997,-0.8660254037844388,15.0,11.375,0,1.875,1.25,2.0,28.0
2022-07-16,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,11,11.0,2022-07-16,1,2022,7,16,5,197,0,1,-0.4999999999999997,-0.8660254037844388,15.0,11.375,0,1.625,2.25,2.0,11.0
2022-07-19,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,13,13.0,2022-07-19,0,2022,7,19,1,200,0,0,-0.4999999999999997,-0.8660254037844388,15.0,11.375,1,1.625,2.25,2.0,13.0
2022-07-20,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,16,16.0,2022-07-20,0,2022,7,20,2,201,0,0,-0.4999999999999997,-0.8660254037844388,15.0,11.375,1,1.625,2.25,2.0,16.0
2022-07-21,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,16,16.0,2022-07-21,0,2022,7,21,3,202,0,0,-0.4999999999999997,-0.8660254037844388,15.0,11.375,1,1.625,2.25,2.0,16.0
2022-07-22,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,13,13.0,2022-07-22,1,2022,7,22,4,203,0,0,-0.4999999999999997,-0.8660254037844388,15.0,11.375,1,1.625,2.25,2.0,13.0
2022-07-24,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,6,6.0,2022-07-24,0,2022,7,24,6,205,0,1,-0.4999999999999997,-0.8660254037844388,15.0,11.375,0,1.625,2.25,2.0,6.0
2022-07-26,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-07-26,1,2022,7,26,1,207,0,0,-0.4999999999999997,-0.8660254037844388,15.0,11.375,0,1.875,1.25,0.0,20.0
2022-07-28,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,23,23.0,2022-07-28,0,2022,7,28,3,209,0,0,-0.4999999999999997,-0.8660254037844388,15.0,11.375,0,1.875,1.25,2.0,23.0
2022-07-29,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,28,28.0,2022-07-29,0,2022,7,29,4,210,0,0,-0.4999999999999997,-0.8660254037844388,15.0,11.375,0,1.875,1.25,2.0,28.0
2022-07-30,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,31,31.0,2022-07-30,1,2022,7,30,5,211,0,1,-0.4999999999999997,-0.8660254037844388,15.0,11.375,0,1.875,1.25,2.0,31.0
2022-07-31,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,28,28.0,2022-07-31,0,2022,7,31,6,212,0,1,-0.4999999999999997,-0.8660254037844388,15.0,11.375,0,1.875,1.25,2.0,28.0
2022-08-01,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0,34,34.0,2022-08-01,0,2022,8,1,0,213,0,0,-0.8660254037844384,-0.5000000000000004,15.0,11.375,0,1.875,1.25,2.0,34.0
2022-08-02,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0,34,34.0,2022-08-02,0,2022,8,2,1,214,0,0,-0.8660254037844384,-0.5000000000000004,15.0,11.375,0,1.875,1.25,2.0,34.0
2022-08-03,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,31,31.0,2022-08-03,0,2022,8,3,2,215,0,0,-0.8660254037844384,-0.5000000000000004,15.0,11.375,0,1.875,1.25,2.0,31.0
2022-08-04,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,31,31.0,2022-08-04,1,2022,8,4,3,216,0,0,-0.8660254037844384,-0.5000000000000004,15.0,11.375,0,1.875,1.25,2.0,31.0
2022-09-23,5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0,19,19.0,2022-09-23,0,2022,9,23,4,266,0,0,-1.0,-1.8369701987210297e-16,15.0,11.375,1,1.625,2.25,2.0,19.0
2022-09-26,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,6,6.0,2022-09-26,0,2022,9,26,0,269,0,0,-1.0,-1.8369701987210297e-16,15.0,11.375,0,1.625,2.25,2.0,6.0
2022-09-27,5.0,8.75,20.0,14.0,25.0,25.0,180.0,180.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,11,11.0,2022-09-27,0,2022,9,27,1,270,0,0,-1.0,-1.8369701987210297e-16,15.0,11.375,0,1.625,2.25,2.0,11.0
2022-09-28,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,31,31.0,2022-09-28,0,2022,9,28,2,271,0,0,-1.0,-1.8369701987210297e-16,15.0,11.375,0,1.875,1.25,2.0,31.0
2022-09-29,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,6.0,6.0,1.25,1.25,2.8,2.8,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,36,36.0,2022-09-29,0,2022,9,29,3,272,0,0,-1.0,-1.8369701987210297e-16,15.0,11.375,0,2.025,1.5499999999999998,2.0,36.0
